date,state,state_abbr,cases,deaths,pop
2020-05-10,Georgia,GA,32267,1383,10545138
2020-05-11,Georgia,GA,32448,1420,10545138
2020-05-12,Georgia,GA,33311,1470,10545138
2020-05-13,Georgia,GA,33866,1494,10545138
2020-05-14,Georgia,GA,34422,1521,10545138
2020-05-15,Georgia,GA,35242,1563,10545138
2020-05-16,Georgia,GA,35655,1573,10545138
2020-05-17,Georgia,GA,35954,1584,10545138
2020-05-18,Georgia,GA,36634,1624,10545138
2020-05-19,Georgia,GA,37214,1650,10545138
2020-05-20,Georgia,GA,38162,1672,10545138
2020-05-21,Georgia,GA,38969,1749,10545138
2020-05-22,Georgia,GA,39734,1779,10545138
2020-05-23,Georgia,GA,40408,1794,10545138
2020-05-24,Georgia,GA,40989,1799,10545138
2020-05-25,Georgia,GA,41414,1820,10545138
2020-05-26,Georgia,GA,42066,1867,10545138
2020-05-27,Georgia,GA,42713,1904,10545138
2020-05-28,Georgia,GA,43363,1942,10545138
2020-05-29,Georgia,GA,43888,1953,10545138
2020-05-30,Georgia,GA,44336,1973,10545138
2020-05-31,Georgia,GA,45051,2019,10545138
2020-06-01,Georgia,GA,45757,2057,10545138
2020-06-02,Georgia,GA,46063,2070,10545138
2020-06-03,Georgia,GA,46711,2092,10545138
2020-06-04,Georgia,GA,47528,2116,10545138
2020-06-05,Georgia,GA,48280,2143,10545138
2020-06-06,Georgia,GA,48943,2147,10545138
2020-06-07,Georgia,GA,49371,2148,10545138
2020-06-08,Georgia,GA,49995,2176,10545138
2020-06-09,Georgia,GA,50769,2250,10545138
2020-06-10,Georgia,GA,51465,2292,10545138
2020-06-11,Georgia,GA,52332,2337,10545138
2020-06-12,Georgia,GA,53201,2384,10545138
2020-06-13,Georgia,GA,54178,2411,10545138
2020-06-14,Georgia,GA,54874,2416,10545138
2020-06-15,Georgia,GA,55505,2457,10545138
2020-06-16,Georgia,GA,56302,2492,10545138
2020-06-17,Georgia,GA,57217,2536,10545138
2020-06-18,Georgia,GA,58040,2565,10545138
2020-06-19,Georgia,GA,59117,2596,10545138
2020-06-20,Georgia,GA,60669,2602,10545138
2020-06-21,Georgia,GA,61493,2603,10545138
2020-06-22,Georgia,GA,62705,2607,10545138
2020-06-23,Georgia,GA,64577,2646,10545138
2020-06-24,Georgia,GA,66290,2658,10545138
2020-06-25,Georgia,GA,67796,2704,10545138
2020-06-26,Georgia,GA,69542,2727,10545138
2020-06-27,Georgia,GA,71066,2733,10545138
2020-06-28,Georgia,GA,72800,2735,10545138
2020-06-29,Georgia,GA,74816,2739,10545138
2020-06-30,Georgia,GA,77280,2758,10545138
2020-07-01,Georgia,GA,79589,2779,10545138
2020-07-02,Georgia,GA,82475,2801,10545138
2020-07-03,Georgia,GA,85079,2808,10545138
2020-07-04,Georgia,GA,87592,2809,10545138
2020-07-05,Georgia,GA,89489,2812,10545138
2020-07-06,Georgia,GA,91015,2829,10545138
2020-07-07,Georgia,GA,93707,2850,10545138
2020-07-08,Georgia,GA,96538,2871,10545138
2020-07-09,Georgia,GA,98693,2880,10545138
2020-07-10,Georgia,GA,103597,2915,10545138
2020-07-11,Georgia,GA,106574,2946,10545138
2020-07-12,Georgia,GA,108389,2951,10545138
2020-07-13,Georgia,GA,111937,2972,10545138
2020-07-14,Georgia,GA,114579,2996,10545138
2020-07-15,Georgia,GA,118147,3030,10545138
2020-07-16,Georgia,GA,120848,3043,10545138
2020-07-17,Georgia,GA,124267,3071,10545138
2020-07-18,Georgia,GA,128341,3105,10545138
2020-07-19,Georgia,GA,130794,3110,10545138
2020-07-20,Georgia,GA,132788,3113,10545138
2020-07-21,Georgia,GA,135865,3186,10545138
2020-07-22,Georgia,GA,139120,3264,10545138
2020-07-23,Georgia,GA,143857,3288,10545138
2020-07-24,Georgia,GA,147732,3368,10545138
2020-07-25,Georgia,GA,151262,3421,10545138
2020-07-26,Georgia,GA,153476,3424,10545138
2020-07-27,Georgia,GA,155907,3435,10545138
2020-07-28,Georgia,GA,160038,3488,10545138
2020-07-29,Georgia,GA,163547,3566,10545138
2020-07-30,Georgia,GA,167545,3596,10545138
2020-07-31,Georgia,GA,171342,3674,10545138
2020-08-01,Georgia,GA,174834,3744,10545138
2020-08-02,Georgia,GA,177556,3758,10545138
2020-08-03,Georgia,GA,179510,3760,10545138
2020-08-04,Georgia,GA,182462,3835,10545138
2020-08-05,Georgia,GA,186395,3899,10545138
2020-08-06,Georgia,GA,189300,3942,10545138
2020-08-07,Georgia,GA,193276,4029,10545138
2020-08-08,Georgia,GA,197308,4095,10545138
2020-08-09,Georgia,GA,200147,4108,10545138
2020-08-10,Georgia,GA,202276,4138,10545138
2020-08-11,Georgia,GA,205920,4255,10545138
2020-08-12,Georgia,GA,209683,4360,10545138
2020-08-13,Georgia,GA,212009,4440,10545138
2020-03-06,Minnesota,MN,1,0,5628162
2020-03-07,Minnesota,MN,1,0,5628162
2020-03-08,Minnesota,MN,2,0,5628162
2020-03-09,Minnesota,MN,2,0,5628162
2020-03-10,Minnesota,MN,3,0,5628162
2020-03-11,Minnesota,MN,5,0,5628162
2020-03-12,Minnesota,MN,9,0,5628162
2020-03-13,Minnesota,MN,14,0,5628162
2020-03-14,Minnesota,MN,21,0,5628162
2020-03-15,Minnesota,MN,35,0,5628162
2020-03-16,Minnesota,MN,54,0,5628162
2020-03-17,Minnesota,MN,60,0,5628162
2020-03-18,Minnesota,MN,77,0,5628162
2020-03-19,Minnesota,MN,89,0,5628162
2020-03-20,Minnesota,MN,115,0,5628162
2020-03-21,Minnesota,MN,138,1,5628162
2020-03-22,Minnesota,MN,171,1,5628162
2020-03-23,Minnesota,MN,235,1,5628162
2020-03-24,Minnesota,MN,264,1,5628162
2020-03-25,Minnesota,MN,289,1,5628162
2020-03-26,Minnesota,MN,346,2,5628162
2020-03-27,Minnesota,MN,398,4,5628162
2020-03-28,Minnesota,MN,442,5,5628162
2020-03-29,Minnesota,MN,504,9,5628162
2020-03-30,Minnesota,MN,576,10,5628162
2020-03-31,Minnesota,MN,629,12,5628162
2020-04-01,Minnesota,MN,689,17,5628162
2020-04-02,Minnesota,MN,742,18,5628162
2020-04-03,Minnesota,MN,789,22,5628162
2020-04-04,Minnesota,MN,865,24,5628162
2020-04-05,Minnesota,MN,935,29,5628162
2020-04-06,Minnesota,MN,986,30,5628162
2020-04-07,Minnesota,MN,1069,34,5628162
2020-04-08,Minnesota,MN,1154,39,5628162
2020-04-09,Minnesota,MN,1242,50,5628162
2020-04-10,Minnesota,MN,1335,57,5628162
2020-04-11,Minnesota,MN,1427,64,5628162
2020-04-12,Minnesota,MN,1621,70,5628162
2020-04-13,Minnesota,MN,1650,70,5628162
2020-04-14,Minnesota,MN,1695,79,5628162
2020-04-15,Minnesota,MN,1809,87,5628162
2020-04-16,Minnesota,MN,1912,94,5628162
2020-04-17,Minnesota,MN,2071,111,5628162
2020-04-18,Minnesota,MN,2213,121,5628162
2020-04-19,Minnesota,MN,2356,134,5628162
2020-04-20,Minnesota,MN,2470,143,5628162
2020-04-21,Minnesota,MN,2567,160,5628162
2020-04-22,Minnesota,MN,2721,179,5628162
2020-04-23,Minnesota,MN,2942,200,5628162
2020-04-24,Minnesota,MN,3185,221,5628162
2020-04-25,Minnesota,MN,3446,244,5628162
2020-04-26,Minnesota,MN,3602,272,5628162
2020-04-27,Minnesota,MN,3816,286,5628162
2020-04-28,Minnesota,MN,4181,301,5628162
2020-04-29,Minnesota,MN,4644,319,5628162
2020-04-30,Minnesota,MN,5136,343,5628162
2020-05-01,Minnesota,MN,5730,371,5628162
2020-05-02,Minnesota,MN,6228,395,5628162
2020-05-03,Minnesota,MN,6663,419,5628162
2020-05-04,Minnesota,MN,7234,428,5628162
2020-05-05,Minnesota,MN,7851,455,5628162
2020-05-06,Minnesota,MN,8579,485,5628162
2020-05-07,Minnesota,MN,9364,508,5628162
2020-05-08,Minnesota,MN,10087,534,5628162
2020-05-09,Minnesota,MN,10789,558,5628162
2020-05-10,Minnesota,MN,11270,578,5628162
2020-05-11,Minnesota,MN,11798,591,5628162
2020-05-12,Minnesota,MN,12493,614,5628162
2020-05-13,Minnesota,MN,12916,638,5628162
2020-05-14,Minnesota,MN,13443,672,5628162
2020-05-15,Minnesota,MN,14240,692,5628162
2020-05-16,Minnesota,MN,14969,709,5628162
2020-05-17,Minnesota,MN,15677,731,5628162
2020-05-18,Minnesota,MN,16372,740,5628162
2020-05-19,Minnesota,MN,17038,757,5628162
2020-05-20,Minnesota,MN,17679,786,5628162
2020-05-21,Minnesota,MN,18209,818,5628162
2020-05-22,Minnesota,MN,19014,851,5628162
2020-05-23,Minnesota,MN,19854,861,5628162
2020-05-24,Minnesota,MN,20582,878,5628162
2020-05-25,Minnesota,MN,21324,890,5628162
2020-05-26,Minnesota,MN,21969,908,5628162
2020-05-27,Minnesota,MN,22474,942,5628162
2020-05-28,Minnesota,MN,22957,977,5628162
2020-05-29,Minnesota,MN,23541,1006,5628162
2020-05-30,Minnesota,MN,24200,1036,5628162
2020-05-31,Minnesota,MN,24860,1050,5628162
2020-06-01,Minnesota,MN,25218,1060,5628162
2020-06-02,Minnesota,MN,25518,1082,5628162
2020-06-03,Minnesota,MN,25881,1097,5628162
2020-06-04,Minnesota,MN,26284,1126,5628162
2020-06-05,Minnesota,MN,26991,1159,5628162
2020-06-06,Minnesota,MN,27512,1181,5628162
2020-06-07,Minnesota,MN,27897,1197,5628162
2020-06-08,Minnesota,MN,28235,1208,5628162
2020-06-09,Minnesota,MN,28534,1228,5628162
2020-06-10,Minnesota,MN,28900,1267,5628162
2020-06-11,Minnesota,MN,29347,1280,5628162
2020-06-12,Minnesota,MN,29826,1305,5628162
2020-06-13,Minnesota,MN,30203,1314,5628162
2020-06-14,Minnesota,MN,30502,1329,5628162
2020-06-15,Minnesota,MN,30724,1335,5628162
2020-06-16,Minnesota,MN,30913,1344,5628162
2020-06-17,Minnesota,MN,31328,1357,5628162
2020-06-18,Minnesota,MN,31707,1376,5628162
2020-06-19,Minnesota,MN,32063,1393,5628162
2020-06-20,Minnesota,MN,32499,1404,5628162
2020-06-21,Minnesota,MN,32952,1412,5628162
2020-06-22,Minnesota,MN,33259,1416,5628162
2020-06-23,Minnesota,MN,33501,1425,5628162
2020-06-24,Minnesota,MN,33798,1432,5628162
2020-06-25,Minnesota,MN,34158,1441,5628162
2020-06-26,Minnesota,MN,34651,1446,5628162
2020-06-27,Minnesota,MN,35068,1452,5628162
2020-06-28,Minnesota,MN,35584,1460,5628162
2020-06-29,Minnesota,MN,35896,1470,5628162
2020-06-30,Minnesota,MN,36338,1476,5628162
2020-07-01,Minnesota,MN,36753,1482,5628162
2020-07-02,Minnesota,MN,37247,1495,5628162
2020-07-03,Minnesota,MN,37661,1503,5628162
2020-07-04,Minnesota,MN,37661,1503,5628162
2020-07-05,Minnesota,MN,38173,1508,5628162
2020-07-06,Minnesota,MN,38606,1511,5628162
2020-07-07,Minnesota,MN,39170,1514,5628162
2020-07-08,Minnesota,MN,39627,1523,5628162
2020-07-09,Minnesota,MN,40201,1528,5628162
2020-07-10,Minnesota,MN,40805,1533,5628162
2020-07-11,Minnesota,MN,41609,1537,5628162
2020-07-12,Minnesota,MN,42319,1540,5628162
2020-07-13,Minnesota,MN,42810,1542,5628162
2020-07-14,Minnesota,MN,43208,1548,5628162
2020-07-15,Minnesota,MN,43782,1558,5628162
2020-07-16,Minnesota,MN,44387,1566,5628162
2020-07-17,Minnesota,MN,45053,1573,5628162
2020-07-18,Minnesota,MN,45510,1578,5628162
2020-07-19,Minnesota,MN,46244,1581,5628162
2020-07-20,Minnesota,MN,47147,1585,5628162
2020-07-21,Minnesota,MN,47497,1588,5628162
2020-07-22,Minnesota,MN,48001,1592,5628162
2020-07-23,Minnesota,MN,48761,1601,5628162
2020-07-24,Minnesota,MN,49528,1606,5628162
2020-07-25,Minnesota,MN,50331,1611,5628162
2020-07-26,Minnesota,MN,51193,1614,5628162
2020-07-27,Minnesota,MN,51843,1616,5628162
2020-07-28,Minnesota,MN,52321,1620,5628162
2020-07-29,Minnesota,MN,52987,1629,5628162
2020-07-30,Minnesota,MN,53732,1634,5628162
2020-07-31,Minnesota,MN,54503,1640,5628162
2020-08-01,Minnesota,MN,55228,1646,5628162
2020-08-02,Minnesota,MN,55987,1654,5628162
2020-08-03,Minnesota,MN,56600,1656,5628162
2020-08-04,Minnesota,MN,57202,1660,5628162
2020-08-05,Minnesota,MN,57820,1670,5628162
2020-08-06,Minnesota,MN,58681,1677,5628162
2020-08-07,Minnesota,MN,59226,1681,5628162
2020-08-08,Minnesota,MN,60142,1689,5628162
2020-08-09,Minnesota,MN,60939,1698,5628162
2020-08-10,Minnesota,MN,61557,1701,5628162
2020-08-11,Minnesota,MN,61880,1707,5628162
2020-08-12,Minnesota,MN,62349,1724,5628162
2020-08-13,Minnesota,MN,63039,1731,5628162
2020-01-25,California,CA,1,0,39776830
2020-01-26,California,CA,2,0,39776830
2020-01-27,California,CA,2,0,39776830
2020-01-28,California,CA,2,0,39776830
2020-01-29,California,CA,2,0,39776830
2020-01-30,California,CA,2,0,39776830
2020-01-31,California,CA,3,0,39776830
2020-02-01,California,CA,3,0,39776830
2020-02-02,California,CA,6,0,39776830
2020-02-03,California,CA,6,0,39776830
2020-02-04,California,CA,6,0,39776830
2020-02-05,California,CA,6,0,39776830
2020-02-06,California,CA,6,0,39776830
2020-02-07,California,CA,6,0,39776830
2020-02-08,California,CA,6,0,39776830
2020-02-09,California,CA,6,0,39776830
2020-02-10,California,CA,7,0,39776830
2020-02-11,California,CA,7,0,39776830
2020-02-12,California,CA,7,0,39776830
2020-02-13,California,CA,7,0,39776830
2020-02-14,California,CA,7,0,39776830
2020-02-15,California,CA,7,0,39776830
2020-02-16,California,CA,7,0,39776830
2020-02-17,California,CA,7,0,39776830
2020-02-18,California,CA,7,0,39776830
2020-02-19,California,CA,7,0,39776830
2020-02-20,California,CA,8,0,39776830
2020-02-21,California,CA,9,0,39776830
2020-02-22,California,CA,9,0,39776830
2020-02-23,California,CA,9,0,39776830
2020-02-24,California,CA,11,0,39776830
2020-02-25,California,CA,11,0,39776830
2020-02-26,California,CA,26,0,39776830
2020-02-27,California,CA,26,0,39776830
2020-02-28,California,CA,27,0,39776830
2020-02-29,California,CA,28,0,39776830
2020-03-01,California,CA,33,0,39776830
2020-03-02,California,CA,38,0,39776830
2020-03-03,California,CA,45,0,39776830
2020-03-04,California,CA,55,1,39776830
2020-03-05,California,CA,67,1,39776830
2020-03-06,California,CA,81,1,39776830
2020-03-07,California,CA,100,1,39776830
2020-03-08,California,CA,112,1,39776830
2020-03-09,California,CA,172,2,39776830
2020-03-10,California,CA,179,3,39776830
2020-03-11,California,CA,202,4,39776830
2020-03-12,California,CA,252,4,39776830
2020-03-13,California,CA,320,5,39776830
2020-03-14,California,CA,381,5,39776830
2020-03-15,California,CA,478,6,39776830
2020-03-16,California,CA,588,11,39776830
2020-03-17,California,CA,732,14,39776830
2020-03-18,California,CA,893,17,39776830
2020-03-19,California,CA,1067,19,39776830
2020-03-20,California,CA,1283,24,39776830
2020-03-21,California,CA,1544,28,39776830
2020-03-22,California,CA,1851,35,39776830
2020-03-23,California,CA,2240,39,39776830
2020-03-24,California,CA,2644,52,39776830
2020-03-25,California,CA,3183,68,39776830
2020-03-26,California,CA,4060,83,39776830
2020-03-27,California,CA,4915,104,39776830
2020-03-28,California,CA,5566,122,39776830
2020-03-29,California,CA,6321,132,39776830
2020-03-30,California,CA,7421,147,39776830
2020-03-31,California,CA,8583,184,39776830
2020-04-01,California,CA,9857,212,39776830
2020-04-02,California,CA,11190,247,39776830
2020-04-03,California,CA,12569,282,39776830
2020-04-04,California,CA,13796,323,39776830
2020-04-05,California,CA,15202,351,39776830
2020-04-06,California,CA,16361,386,39776830
2020-04-07,California,CA,17540,447,39776830
2020-04-08,California,CA,19043,506,39776830
2020-04-09,California,CA,20191,548,39776830
2020-04-10,California,CA,21366,594,39776830
2020-04-11,California,CA,22421,632,39776830
2020-04-12,California,CA,23323,676,39776830
2020-04-13,California,CA,24334,725,39776830
2020-04-14,California,CA,25758,778,39776830
2020-04-15,California,CA,27107,885,39776830
2020-04-16,California,CA,28142,971,39776830
2020-04-17,California,CA,29398,1050,39776830
2020-04-18,California,CA,30829,1146,39776830
2020-04-19,California,CA,31544,1176,39776830
2020-04-20,California,CA,33862,1223,39776830
2020-04-21,California,CA,35844,1316,39776830
2020-04-22,California,CA,37573,1425,39776830
2020-04-23,California,CA,39534,1548,39776830
2020-04-24,California,CA,41368,1619,39776830
2020-04-25,California,CA,42590,1692,39776830
2020-04-26,California,CA,43691,1716,39776830
2020-04-27,California,CA,45208,1800,39776830
2020-04-28,California,CA,46570,1884,39776830
2020-04-29,California,CA,48904,1961,39776830
2020-04-30,California,CA,50470,2057,39776830
2020-05-01,California,CA,52318,2147,39776830
2020-05-02,California,CA,53753,2213,39776830
2020-05-03,California,CA,55072,2235,39776830
2020-05-04,California,CA,56333,2297,39776830
2020-05-05,California,CA,58848,2386,39776830
2020-05-06,California,CA,60787,2478,39776830
2020-05-07,California,CA,62481,2561,39776830
2020-05-08,California,CA,64616,2650,39776830
2020-05-09,California,CA,66824,2732,39776830
2020-05-10,California,CA,68051,2769,39776830
2020-05-11,California,CA,69514,2820,39776830
2020-05-12,California,CA,71150,2902,39776830
2020-05-13,California,CA,73218,3014,39776830
2020-05-14,California,CA,74947,3039,39776830
2020-05-15,California,CA,77015,3192,39776830
2020-05-16,California,CA,78933,3254,39776830
2020-05-17,California,CA,80366,3290,39776830
2020-05-18,California,CA,81943,3322,39776830
2020-05-19,California,CA,83981,3422,39776830
2020-05-20,California,CA,86125,3514,39776830
2020-05-21,California,CA,88488,3624,39776830
2020-05-22,California,CA,90801,3690,39776830
2020-05-23,California,CA,92815,3768,39776830
2020-05-24,California,CA,94743,3790,39776830
2020-05-25,California,CA,97017,3808,39776830
2020-05-26,California,CA,99924,3859,39776830
2020-05-27,California,CA,101873,3961,39776830
2020-05-28,California,CA,104071,4042,39776830
2020-05-29,California,CA,107043,4144,39776830
2020-05-30,California,CA,110100,4214,39776830
2020-05-31,California,CA,113114,4242,39776830
2020-06-01,California,CA,115643,4287,39776830
2020-06-02,California,CA,118081,4360,39776830
2020-06-03,California,CA,120407,4422,39776830
2020-06-04,California,CA,122917,4484,39776830
2020-06-05,California,CA,126510,4550,39776830
2020-06-06,California,CA,129147,4626,39776830
2020-06-07,California,CA,131997,4653,39776830
2020-06-08,California,CA,134287,4679,39776830
2020-06-09,California,CA,137245,4775,39776830
2020-06-10,California,CA,140139,4869,39776830
2020-06-11,California,CA,143709,4941,39776830
2020-06-12,California,CA,147285,4986,39776830
2020-06-13,California,CA,150434,5059,39776830
2020-06-14,California,CA,152953,5089,39776830
